geometry_wkt,addr:street,highway
"LINESTRING (-97.3988329 27.8083266, -97.3976143 27.8083086)",,service
"LINESTRING (-97.3976053 27.8084948, -97.3988418 27.8085031)",,service
"LINESTRING (-97.3985631 27.8086692, -97.3976058 27.8086633)",,service
"LINESTRING (-97.3985597 27.8088637, -97.3985631 27.8086692, -97.3988401 27.8086708, -97.3988418 27.8085031, -97.3988427 27.8084071, -97.3988329 27.8083266, -97.3988119 27.8081544, -97.3985356 27.8081507, -97.3979991 27.8081435, -97.397713 27.8082095, -97.3976639 27.8082208, -97.3976143 27.8083086, -97.3976053 27.8084948, -97.3976058 27.8086633, -97.3976065 27.8089296)",,service
"LINESTRING (-97.3935392 27.814828, -97.3935755 27.8148441, -97.3936656 27.8148842)",,footway
"LINESTRING (-97.3933566 27.8147468, -97.3933898 27.8147615, -97.3935003 27.8148107, -97.3935392 27.814828)",,footway
"LINESTRING (-97.3903963 27.818761, -97.3902703 27.8186924, -97.39 27.8185435)",,service
"LINESTRING (-97.3898903 27.8186989, -97.3901556 27.8188453, -97.3900477 27.8189983)",,service
"LINESTRING (-97.3901021 27.8183987, -97.3903723 27.8185476, -97.3902703 27.8186924)",,service
"LINESTRING (-97.3899306 27.8181978, -97.3900454 27.8180318, -97.3902102 27.8181209, -97.390542 27.8183003, -97.3904731 27.8183999, -97.3901409 27.8182203)",,service
"LINESTRING (-97.3903141 27.8179719, -97.3902734 27.8180304, -97.3902353 27.818085, -97.3902102 27.8181209, -97.3901409 27.8182203, -97.3901001 27.818279, -97.3901021 27.8183987, -97.39 27.8185435, -97.3898903 27.8186989, -97.3897816 27.818853, -97.3900477 27.8189983, -97.3902442 27.8191057)",,service
"LINESTRING (-97.3903467 27.8188288, -97.3905842 27.8189651, -97.390611 27.8189877, -97.3906325 27.8190137, -97.3906439 27.8190481, -97.3906419 27.8190719, -97.3906352 27.8191021, -97.3905089 27.8192788)",,service
"LINESTRING (-97.3906566 27.8176568, -97.3909556 27.8178282, -97.3909693 27.8178361, -97.3910399 27.8178766)",,service
"LINESTRING (-97.3906212 27.8177815, -97.3907728 27.8178657, -97.3907792 27.8178566, -97.3905299 27.8177182)",,footway
"LINESTRING (-97.3909164 27.8180477, -97.3908488 27.8180095, -97.3905105 27.8178184)",,service
"LINESTRING (-97.3917591 27.816449, -97.3917178 27.8165072, -97.3916077 27.8166623, -97.391744 27.8167379, -97.3918192 27.8167797)",,service
"LINESTRING (-97.3914361 27.8162717, -97.3913972 27.8163272, -97.3912511 27.8165353)",,service
"LINESTRING (-97.3912469 27.8161678, -97.3912091 27.8162216, -97.391054 27.8164425)",,service
"LINESTRING (-97.3928768 27.8092926, -97.3928111 27.8093044)",,steps
"LINESTRING (-97.3928996 27.8092884, -97.3928768 27.8092926)",,footway
"LINESTRING (-97.392927 27.8098707, -97.3929141 27.8098068)",,footway
"LINESTRING (-97.3930114 27.8098572, -97.3929854 27.8098614)",,footway
"LINESTRING (-97.3929854 27.8098614, -97.392927 27.8098707)",,steps
"LINESTRING (-97.3929141 27.8098068, -97.3928832 27.8096537, -97.3929018 27.8096507, -97.3929397 27.8098388, -97.3929946 27.8098301, -97.3929829 27.809772, -97.3929941 27.8097702)",,footway
"LINESTRING (-97.3802247 27.8322708, -97.3799593 27.8327308)",,service
"LINESTRING (-97.3911334 27.8168894, -97.3913755 27.8170262, -97.3914385 27.816939)",,service
"LINESTRING (-97.3908447 27.8167263, -97.3910137 27.8164923, -97.3912046 27.8166002, -97.3910355 27.8168341)",,service
"LINESTRING (-97.3914385 27.816939, -97.3911964 27.8168022, -97.3911334 27.8168894, -97.3910355 27.8168341, -97.3908447 27.8167263)",,service
"LINESTRING (-97.3910165 27.8160415, -97.3908991 27.8159566, -97.3906814 27.8158444)",,service
"LINESTRING (-97.3910046 27.8155775, -97.3911723 27.815335, -97.3912984 27.8154008, -97.3913903 27.8154495)",,service
"LINESTRING (-97.3943758 27.814026, -97.3943097 27.814153, -97.3942865 27.8141672, -97.3941765 27.8141219, -97.3941463 27.8141223, -97.3936656 27.8148842, -97.3933488 27.8154013, -97.3926649 27.8165176, -97.3925281 27.8166083, -97.3924905 27.8166669, -97.3924686 27.816701, -97.3924026 27.8168038)",,service
"LINESTRING (-97.3940165 27.8139689, -97.3940523 27.8139383, -97.3940966 27.8139252, -97.3941531 27.8139327, -97.3941904 27.8139466, -97.394198 27.8139498, -97.3942736 27.8139822, -97.3943758 27.814026, -97.3945149 27.8140856, -97.3946057 27.8141302, -97.3945711 27.8141885)",,service
"LINESTRING (-97.3899619 27.8177114, -97.3899212 27.8176864, -97.3898855 27.8176645)",,footway
"LINESTRING (-97.3900001 27.8177176, -97.3899619 27.8177114)",,footway
"LINESTRING (-97.3898855 27.8176645, -97.3898466 27.8176438, -97.3898359 27.8176414, -97.3898218 27.8176402, -97.3897585 27.8176456)",,footway
"LINESTRING (-97.3905252 27.8169707, -97.3905543 27.8169284, -97.3905755 27.8168977)",,footway
"LINESTRING (-97.3905755 27.8168977, -97.390593 27.8168754)",,footway
"LINESTRING (-97.3905527 27.8168485, -97.3905241 27.8168333, -97.3904836 27.8168117)",,footway
"LINESTRING (-97.3904836 27.8168117, -97.3903427 27.816738)",,footway
"LINESTRING (-97.3903958 27.8169274, -97.3904394 27.8169531, -97.3904702 27.8169713)",,footway
"LINESTRING (-97.3904702 27.8169713, -97.3905111 27.8169932)",,footway
"LINESTRING (-97.3902526 27.8168486, -97.3903958 27.8169274)",,footway
"LINESTRING (-97.3905842 27.8168704, -97.3905527 27.8168485)",,footway
"LINESTRING (-97.3905111 27.8169932, -97.3905252 27.8169707)",,footway
"LINESTRING (-97.3909798 27.8180577, -97.3908806 27.8182019)",,footway
"LINESTRING (-97.3910663 27.8179753, -97.3910314 27.8180086, -97.3909798 27.8180577)",,footway
"LINESTRING (-97.3908578 27.8182357, -97.3908414 27.8182584, -97.3908128 27.818298)",,footway
"LINESTRING (-97.3908564 27.818187, -97.3908806 27.8182019, -97.3908578 27.8182357)",,footway
"LINESTRING (-97.390788 27.818155, -97.390826 27.8181728, -97.3908564 27.818187)",,footway
"LINESTRING (-97.3906661 27.8182505, -97.3907167 27.8181896, -97.3907579 27.8181402, -97.390788 27.818155)",,footway
"LINESTRING (-97.390792 27.81833, -97.390737 27.8182952, -97.3906661 27.8182505, -97.3902734 27.8180304, -97.3899539 27.8178514, -97.3898432 27.8177855, -97.3898265 27.8177796, -97.3897955 27.8177841)",,footway
"LINESTRING (-97.3908128 27.818298, -97.390792 27.81833)",,footway
"LINESTRING (-97.3912594 27.817419, -97.3905111 27.8169932, -97.3900001 27.8177176, -97.3900754 27.8177528, -97.3901584 27.8178021, -97.3903408 27.8178964, -97.3905775 27.8180447, -97.3907579 27.8181402, -97.3908488 27.8180095, -97.3909693 27.8178361, -97.3912594 27.817419)",,footway
"LINESTRING (-97.3911593 27.8189803, -97.3911086 27.8189544, -97.3910999 27.8189426, -97.3910958 27.8189319, -97.3910965 27.8189147, -97.3911609 27.8187991, -97.3911756 27.818773, -97.3911904 27.8187415, -97.3911978 27.8187077, -97.3912031 27.8186727, -97.3912118 27.8186318, -97.3912165 27.8185915, -97.3912132 27.8185535, -97.3912071 27.8185085, -97.3911957 27.8184575, -97.3911911 27.8184443, -97.391179 27.81841, -97.3910824 27.8181491, -97.3910764 27.818117, -97.391071 27.8180791, -97.3910677 27.8180405, -97.3910677 27.8180044, -97.3910663 27.8179753, -97.3910764 27.8179457, -97.3914016 27.8174979, -97.3914901 27.8175394)",,footway
"LINESTRING (-97.3914621 27.8174128, -97.3914411 27.8174423, -97.3914232 27.8174676)",,footway
"LINESTRING (-97.3914839 27.8173821, -97.3914621 27.8174128)",,footway
"LINESTRING (-97.3912926 27.8174384, -97.3912594 27.817419)",,footway
"LINESTRING (-97.3913563 27.8174732, -97.3913306 27.8174592, -97.3912926 27.8174384)",,footway
"LINESTRING (-97.3914232 27.8174676, -97.3914016 27.8174979, -97.3913563 27.8174732)",,footway
"LINESTRING (-97.3913827 27.8173124, -97.3913487 27.8172958)",,footway
"LINESTRING (-97.3914465 27.8173437, -97.3914214 27.8173314, -97.3913827 27.8173124)",,footway
"LINESTRING (-97.3912747 27.817392, -97.3912594 27.817419)",,footway
"LINESTRING (-97.3913244 27.8173278, -97.3912976 27.8173623, -97.3912747 27.817392)",,footway
"LINESTRING (-97.3913446 27.8173016, -97.3913244 27.8173278)",,footway
"LINESTRING (-97.3914829 27.8173615, -97.3914465 27.8173437)",,footway
"LINESTRING (-97.3920577 27.8165699, -97.3920714 27.816552)",,footway
"LINESTRING (-97.3920131 27.8166279, -97.3920343 27.8166003, -97.3920577 27.8165699)",,footway
"LINESTRING (-97.3918781 27.8166116, -97.3918463 27.8165937)",,footway
"LINESTRING (-97.3919468 27.8166504, -97.3919223 27.8166366, -97.3918781 27.8166116)",,footway
"LINESTRING (-97.3919814 27.8166699, -97.3919468 27.8166504)",,footway
"LINESTRING (-97.3919903 27.8166575, -97.3920131 27.8166279)",,footway
"LINESTRING (-97.3915719 27.8174321, -97.3914839 27.8173821, -97.3914727 27.8173757, -97.3914829 27.8173615, -97.3918399 27.8168662, -97.3919526 27.8167099, -97.3919814 27.8166699, -97.3919903 27.8166575, -97.3921761 27.8167603, -97.3922069 27.8167773)",,footway
"LINESTRING (-97.3910992 27.8161599, -97.390734 27.8166637, -97.3905842 27.8168704, -97.390593 27.8168754, -97.3913446 27.8173016, -97.3913487 27.8172958, -97.3915549 27.8170048, -97.391744 27.8167379, -97.3918463 27.8165937, -97.3918536 27.8165834)",,footway
"LINESTRING (-97.3911146 27.8161374, -97.3910992 27.8161599, -97.3912091 27.8162216, -97.3913972 27.8163272, -97.3917178 27.8165072, -97.3918536 27.8165834)",,footway
"LINESTRING (-97.3911636 27.8160674, -97.391136 27.8161069, -97.3911146 27.8161374)",,footway
"LINESTRING (-97.391177 27.8160526, -97.3911636 27.8160674)",,footway
"LINESTRING (-97.391101 27.8159929, -97.3911849 27.8160413)",,footway
"LINESTRING (-97.3909397 27.8159001, -97.3909869 27.8159273)",,footway
"LINESTRING (-97.3909869 27.8159273, -97.391062 27.8159748, -97.391101 27.8159929)",,footway
"LINESTRING (-97.3920453 27.8165122, -97.392071 27.8165275)",,footway
"LINESTRING (-97.3919749 27.8164737, -97.39202 27.8164984, -97.3920453 27.8165122)",,footway
"LINESTRING (-97.3919469 27.8164549, -97.3919749 27.8164737)",,footway
"LINESTRING (-97.3918717 27.8165561, -97.3918536 27.8165834)",,footway
"LINESTRING (-97.3919139 27.816498, -97.3918952 27.8165237, -97.3918717 27.8165561)",,footway
"LINESTRING (-97.3919394 27.8164654, -97.3919139 27.816498)",,footway
"LINESTRING (-97.3927834 27.8158595, -97.3927709 27.8158699, -97.3927078 27.8158972, -97.392616 27.8159417, -97.3925543 27.8159702, -97.3924993 27.8160034, -97.3924517 27.816036, -97.3924141 27.816071, -97.3922861 27.8162406, -97.3922586 27.8162572, -97.3921399 27.8164144, -97.3921426 27.8164268, -97.392071 27.8165275, -97.3920584 27.8165451, -97.3920714 27.816552, -97.3923655 27.8167062, -97.3924011 27.8166863, -97.3924081 27.8166827, -97.3924202 27.8166824, -97.3924686 27.816701)",,footway
"LINESTRING (-97.3926951 27.8156926, -97.3927049 27.8157226, -97.3927145 27.8157519)",,footway
"LINESTRING (-97.3927347 27.8157952, -97.3927566 27.8158243)",,footway
"LINESTRING (-97.3927145 27.8157519, -97.3927347 27.8157952)",,footway
"LINESTRING (-97.392684 27.8156596, -97.3926951 27.8156926)",,footway
"LINESTRING (-97.3927762 27.8158504, -97.3927834 27.8158595, -97.3928078 27.8158907, -97.3928131 27.815912, -97.3928151 27.8159405, -97.3928232 27.8159524, -97.3928359 27.815966, -97.392848 27.8159761, -97.3928721 27.8159879)",,footway
"LINESTRING (-97.3925107 27.8156736, -97.3925456 27.8156366)",,footway
"LINESTRING (-97.3924488 27.8157383, -97.3924855 27.8157, -97.3925107 27.8156736)",,footway
"LINESTRING (-97.3917664 27.8152608, -97.3917945 27.8152205, -97.3918762 27.8152658)",,footway
"LINESTRING (-97.3917161 27.8153302, -97.3917498 27.8152838, -97.3917664 27.8152608)",,footway
"LINESTRING (-97.3937499 27.8139288, -97.3937599 27.8139021, -97.3937747 27.8138713, -97.3937982 27.8138398, -97.3938283 27.8138137, -97.3938578 27.8137953, -97.3938954 27.8137799, -97.3939296 27.8137716, -97.3939645 27.8137698, -97.3940027 27.8137687, -97.3940315 27.813774, -97.394059 27.8137823, -97.3941703 27.8138214, -97.394397 27.8134519, -97.3945689 27.8135331, -97.3949032 27.813691)",,footway
"LINESTRING (-97.3937331 27.814051, -97.3937426 27.813982, -97.3937499 27.8139288)",,footway
"LINESTRING (-97.3918762 27.8152658, -97.3919103 27.8152846, -97.3919397 27.8153009)",,footway
"LINESTRING (-97.3917161 27.8153302, -97.3916951 27.8153185, -97.3911849 27.8160413, -97.391177 27.8160526, -97.3919394 27.8164654, -97.3919469 27.8164549, -97.3924584 27.8157436, -97.3924488 27.8157383, -97.3917161 27.8153302)",,footway
"LINESTRING (-97.3919397 27.8153009, -97.3925456 27.8156366, -97.3925643 27.8156469, -97.3925985 27.8156582, -97.3926348 27.8156641, -97.392671 27.8156629, -97.392684 27.8156596, -97.3927031 27.8156546, -97.39274 27.8156374, -97.3927608 27.8156196, -97.392785 27.8155953, -97.3928051 27.8155716, -97.3929915 27.8152573, -97.3930388 27.815178, -97.3931971 27.814912, -97.3932101 27.8148902, -97.3933016 27.8147866, -97.3933342 27.8147347, -97.3933677 27.8146814, -97.3933709 27.8146737, -97.393418 27.8145622, -97.3934434 27.8145361, -97.3934575 27.8145124, -97.3934678 27.8144957, -97.3936956 27.8141251, -97.3937204 27.8140865, -97.3937331 27.814051)",,footway
"LINESTRING (-97.391671 27.8151539, -97.3915823 27.8151094)",,footway
"LINESTRING (-97.3917516 27.8151974, -97.3917199 27.8151803, -97.391671 27.8151539)",,footway
"LINESTRING (-97.3915411 27.8151227, -97.3914975 27.8151367, -97.3914489 27.8151523)",,footway
"LINESTRING (-97.3915823 27.8151094, -97.3915411 27.8151227)",,footway
"LINESTRING (-97.3918878 27.8144993, -97.3919474 27.8144898)",,footway
"LINESTRING (-97.3918375 27.8145011, -97.391865 27.8145005, -97.3918878 27.8144993)",,footway
"LINESTRING (-97.3919474 27.8144898, -97.3919628 27.8144874, -97.3919885 27.8144832)",,footway
"LINESTRING (-97.3914489 27.8151523, -97.3914321 27.8151578, -97.391419 27.8151256, -97.3914164 27.8151155, -97.3914003 27.8150034, -97.391759 27.8145082, -97.3918375 27.8145011)",,footway
"LINESTRING (-97.3929454 27.8151784, -97.3929613 27.8151659, -97.3929834 27.8151648, -97.3930103 27.8151665, -97.3930203 27.8151695, -97.3930388 27.815178)",,footway
"LINESTRING (-97.3921458 27.8147297, -97.3921606 27.814738, -97.3925322 27.8149465, -97.3929454 27.8151784, -97.3929499 27.8152063, -97.3929647 27.8152336, -97.3929915 27.8152573)",,footway
"LINESTRING (-97.3929054 27.8145031, -97.3928883 27.814522, -97.3928024 27.8146168, -97.3927883 27.8146387, -97.3927836 27.8146589, -97.3927829 27.8146778, -97.3927756 27.8147229, -97.3927709 27.8147419, -97.3927588 27.8147573, -97.3927373 27.8147704, -97.3927052 27.8147799, -97.3926857 27.8147899, -97.3926669 27.8148059, -97.3925322 27.8149465)",,footway
"LINESTRING (-97.3929054 27.8145031, -97.3928899 27.8144734, -97.3928658 27.8144271, -97.3928111 27.814322, -97.3925839 27.814312)",,footway
"LINESTRING (-97.3922939 27.8145228, -97.3921458 27.8147297, -97.3920373 27.8148813, -97.3917945 27.8152205, -97.3917516 27.8151974)",,footway
"LINESTRING (-97.39189 27.8143696, -97.3918831 27.8144157, -97.391881 27.8144311, -97.3918777 27.8144572, -97.391871 27.8144845, -97.391865 27.8145005, -97.3918515 27.8145207, -97.3918388 27.8145408, -97.3918207 27.814564, -97.3918 27.8146328)",,service
"LINESTRING (-97.3920216 27.8146785, -97.3920272 27.814634, -97.3920225 27.8145948, -97.3920098 27.8145634, -97.3919628 27.8144874, -97.39189 27.8143696, -97.3916966 27.8140569)",,service
"LINESTRING (-97.3922939 27.8145228, -97.3922446 27.8144991, -97.3922138 27.8144843, -97.3921948 27.8144775, -97.3921694 27.8144703, -97.3921524 27.8144656, -97.3921295 27.8144619, -97.3921094 27.8144594, -97.3920879 27.8144584, -97.3920731 27.814458, -97.392046 27.8144595, -97.3920281 27.8144646, -97.3920092 27.8144733, -97.3919885 27.8144832)",,footway
"POLYGON ((-97.392281 27.8144943, -97.3922421 27.8144756, -97.3922173 27.8144667, -97.3921853 27.8144577, -97.3921634 27.8144516, -97.3921338 27.8144468, -97.392108 27.8144436, -97.3920805 27.8144424, -97.3920614 27.8144418, -97.3920252 27.8144439, -97.3920001 27.814451, -97.3919756 27.8144623, -97.3919885 27.8144832, -97.3920131 27.8145231, -97.3920336 27.8145311, -97.392053 27.8145405, -97.3920695 27.8145509, -97.3920883 27.8145652, -97.392105 27.8145784, -97.3921164 27.8145955, -97.3921231 27.8146064, -97.3921285 27.8146188, -97.3921295 27.8146363, -97.3920936 27.8147303, -97.3920688 27.8147336, -97.3920199 27.8148736, -97.3920373 27.8148813, -97.3920547 27.814889, -97.3921606 27.814738, -97.3923156 27.8145171, -97.392281 27.8144943))",,pedestrian
"LINESTRING (-97.3925839 27.814312, -97.392449 27.814306)",,footway
"LINESTRING (-97.392449 27.814306, -97.3925134 27.8141903)",,footway
"LINESTRING (-97.393485 27.814991, -97.3935755 27.8148441, -97.3936721 27.8146873)",,footway
"LINESTRING (-97.3932871 27.8147093, -97.3932315 27.8146792, -97.3931082 27.8146126, -97.3929054 27.8145031)",,footway
"LINESTRING (-97.3920974 27.8150127, -97.3927505 27.8153642)",,service
"LINESTRING (-97.3921935 27.814873, -97.3928466 27.8152245, -97.3927505 27.8153642, -97.3926543 27.815504, -97.3920012 27.8151524)",,service
"LINESTRING (-97.3918651 27.8153503, -97.3919103 27.8152846, -97.3920012 27.8151524, -97.3920974 27.8150127, -97.3921935 27.814873)",,service
"LINESTRING (-97.3813626 27.8293809, -97.3814566 27.8292512)",,footway
"LINESTRING (-97.3793534 27.8322372, -97.3792921 27.8323418)",,footway
"LINESTRING (-97.3796759 27.832413, -97.3793534 27.8322372, -97.3791439 27.832123)",,footway
"LINESTRING (-97.4216948 27.7919989, -97.4217957 27.7920405, -97.42208 27.7920594, -97.4224569 27.7920618, -97.423102 27.7920666, -97.4234775 27.7920416, -97.4236411 27.7919538, -97.4237001 27.7917913, -97.4236786 27.7916335, -97.4235371 27.7914361)",,service
"LINESTRING (-97.440728 27.8015592, -97.4406242 27.8016342, -97.4401716 27.8024079)",,residential
"LINESTRING (-97.4100168 27.7924086, -97.4100173 27.7922908, -97.4100181 27.7920891, -97.4101415 27.7920903, -97.4101348 27.792292, -97.4100173 27.7922908)",,service
"LINESTRING (-97.413619 27.7919388, -97.4133857 27.7919408, -97.4133834 27.7918007, -97.413379 27.7916691, -97.4136102 27.7916644)",,service
"LINESTRING (-97.4356204 27.7991791, -97.4355862 27.7988901)",,residential
"LINESTRING (-97.4372779 27.802092, -97.4372815 27.8022088, -97.4371965 27.8023095)",,residential
"LINESTRING (-97.440728 27.8015592, -97.4407992 27.8014377)",,residential
"LINESTRING (-97.4203536 27.7920481, -97.420287 27.7920191, -97.4197358 27.7920535, -97.4196647 27.7920191, -97.4196433 27.7919586, -97.4196486 27.7917723, -97.4196164 27.7917249, -97.4192986 27.7917011, -97.4192382 27.7917284, -97.4192195 27.7917889, -97.4192288 27.7920488, -97.4191926 27.7921496, -97.4190478 27.7923501, -97.4190384 27.7924248, -97.4190384 27.7925534)",,service
"LINESTRING (-97.5024263 27.7825461, -97.5067895 27.7824837, -97.5069102 27.7824683, -97.5070215 27.782441, -97.5071262 27.7824042, -97.5072267 27.7823544, -97.5073206 27.7822903, -97.5081802 27.7815584)",,unclassified
"LINESTRING (-97.5015688 27.7802382, -97.5015478 27.7790046, -97.5015459 27.7788957, -97.5015298 27.7787379, -97.5014896 27.7785729, -97.5014265 27.7784234, -97.5013514 27.7782846, -97.5012227 27.7781019, -97.5011395 27.7779369, -97.5010725 27.7777435, -97.501043 27.7775525, -97.5010349 27.777352, -97.5010188 27.7764099)",,unclassified
"LINESTRING (-97.502437 27.7829483, -97.5021078 27.7829572)",,tertiary_link
"LINESTRING (-97.5064056 27.7799293, -97.5062672 27.7798337, -97.5061901 27.7797892, -97.5061009 27.7797524, -97.5060137 27.7797293, -97.5059145 27.7797139, -97.5058032 27.7797091, -97.5056872 27.7797156, -97.5055732 27.7797311, -97.5040725 27.7800253, -97.503736 27.7800888, -97.5033792 27.7801546, -97.5031177 27.7801926, -97.5028964 27.7802116, -97.5026939 27.780221, -97.5023867 27.7802294, -97.5020628 27.7802318, -97.5015688 27.7802382, -97.4995327 27.7802688)",,unclassified
